"","Symbol","logFC","logCPM","LR","PValue","FDR","sgRNA","Gene_Regulation"
"HGLibA_12456","DCAF8",-5.59631904320178,3.53050315804346,9.5829856593269,0.001963887824886,0.0123804127213696,"HGLibA_12456","Depleted in ToxA"
"HGLibA_13343","DLGAP2",-5.59631904320178,3.53050315804346,9.5829856593269,0.001963887824886,0.0123804127213696,"HGLibA_13343","Depleted in ToxA"
"HGLibA_13511","DNAJA1",-5.59631904320178,3.53050315804346,9.5829856593269,0.001963887824886,0.0123804127213696,"HGLibA_13511","Depleted in ToxA"
"HGLibA_19150","GJA8",-5.59631904320178,3.53050315804346,9.5829856593269,0.001963887824886,0.0123804127213696,"HGLibA_19150","Depleted in ToxA"
"HGLibA_21725","HMGN4",-5.59631904320178,3.53050315804346,9.5829856593269,0.001963887824886,0.0123804127213696,"HGLibA_21725","Depleted in ToxA"
"HGLibA_22021","HPCAL4",-5.59631904320178,3.53050315804346,9.5829856593269,0.001963887824886,0.0123804127213696,"HGLibA_22021","Depleted in ToxA"
"HGLibA_24296","KCNK10",-5.59631904320178,3.53050315804346,9.5829856593269,0.001963887824886,0.0123804127213696,"HGLibA_24296","Depleted in ToxA"
"HGLibA_28847","MEGF10",-5.59631904320178,3.53050315804346,9.5829856593269,0.001963887824886,0.0123804127213696,"HGLibA_28847","Depleted in ToxA"
"HGLibA_29164","MGMT",-5.59631904320178,3.53050315804346,9.5829856593269,0.001963887824886,0.0123804127213696,"HGLibA_29164","Depleted in ToxA"
"HGLibA_29271","MILR1",-5.59631904320178,3.53050315804346,9.5829856593269,0.001963887824886,0.0123804127213696,"HGLibA_29271","Depleted in ToxA"
"HGLibA_30074","MRPS25",-5.59631904320178,3.53050315804346,9.5829856593269,0.001963887824886,0.0123804127213696,"HGLibA_30074","Depleted in ToxA"
"HGLibA_30386","MTHFD2L",-5.59631904320178,3.53050315804346,9.5829856593269,0.001963887824886,0.0123804127213696,"HGLibA_30386","Depleted in ToxA"
"HGLibA_37063","PLEKHA1",-5.59631904320178,3.53050315804346,9.5829856593269,0.001963887824886,0.0123804127213696,"HGLibA_37063","Depleted in ToxA"
"HGLibA_38402","PRDM8",-5.59631904320178,3.53050315804346,9.5829856593269,0.001963887824886,0.0123804127213696,"HGLibA_38402","Depleted in ToxA"
"HGLibA_39399","PTOV1",-5.59631904320178,3.53050315804346,9.5829856593269,0.001963887824886,0.0123804127213696,"HGLibA_39399","Depleted in ToxA"
"HGLibA_42835","SCAMP1",-5.59631904320178,3.53050315804346,9.5829856593269,0.001963887824886,0.0123804127213696,"HGLibA_42835","Depleted in ToxA"
"HGLibA_43102","SDC3",-5.59631904320178,3.53050315804346,9.5829856593269,0.001963887824886,0.0123804127213696,"HGLibA_43102","Depleted in ToxA"
"HGLibA_43684","SEZ6L2",-5.59631904320178,3.53050315804346,9.5829856593269,0.001963887824886,0.0123804127213696,"HGLibA_43684","Depleted in ToxA"
"HGLibA_44348","SLC10A7",-5.59631904320178,3.53050315804346,9.5829856593269,0.001963887824886,0.0123804127213696,"HGLibA_44348","Depleted in ToxA"
"HGLibA_45833","SMTN",-5.59631904320178,3.53050315804346,9.5829856593269,0.001963887824886,0.0123804127213696,"HGLibA_45833","Depleted in ToxA"
"HGLibA_48782","TCF25",-5.59631904320178,3.53050315804346,9.5829856593269,0.001963887824886,0.0123804127213696,"HGLibA_48782","Depleted in ToxA"
"HGLibA_49867","TMEM109",-5.59631904320178,3.53050315804346,9.5829856593269,0.001963887824886,0.0123804127213696,"HGLibA_49867","Depleted in ToxA"
"HGLibA_55713","ZNF276",-5.59631904320178,3.53050315804346,9.5829856593269,0.001963887824886,0.0123804127213696,"HGLibA_55713","Depleted in ToxA"
"HGLibA_56172","ZNF529",-5.59631904320178,3.53050315804346,9.5829856593269,0.001963887824886,0.0123804127213696,"HGLibA_56172","Depleted in ToxA"
"HGLibB_02940","ARL14EPL",-5.59631904320178,3.53050315804346,9.5829856593269,0.001963887824886,0.0123804127213696,"HGLibB_02940","Depleted in ToxA"
"HGLibB_10260","CNGA4",-5.59631904320178,3.53050315804346,9.5829856593269,0.001963887824886,0.0123804127213696,"HGLibB_10260","Depleted in ToxA"
"HGLibB_11024","CPXM1",-5.59631904320178,3.53050315804346,9.5829856593269,0.001963887824886,0.0123804127213696,"HGLibB_11024","Depleted in ToxA"
"HGLibB_13696","DNTT",-5.59631904320178,3.53050315804346,9.5829856593269,0.001963887824886,0.0123804127213696,"HGLibB_13696","Depleted in ToxA"
"HGLibB_14869","ELF1",-5.59631904320178,3.53050315804346,9.5829856593269,0.001963887824886,0.0123804127213696,"HGLibB_14869","Depleted in ToxA"
"HGLibB_15180","ENTPD3",-5.59631904320178,3.53050315804346,9.5829856593269,0.001963887824886,0.0123804127213696,"HGLibB_15180","Depleted in ToxA"
"HGLibB_29822","MRO",-5.59631904320178,3.53050315804346,9.5829856593269,0.001963887824886,0.0123804127213696,"HGLibB_29822","Depleted in ToxA"
"HGLibB_30148","MSH2",-5.59631904320178,3.53050315804346,9.5829856593269,0.001963887824886,0.0123804127213696,"HGLibB_30148","Depleted in ToxA"
"HGLibB_30400","MTMR9",-5.59631904320178,3.53050315804346,9.5829856593269,0.001963887824886,0.0123804127213696,"HGLibB_30400","Depleted in ToxA"
"HGLibB_30494","MUC2",-5.59631904320178,3.53050315804346,9.5829856593269,0.001963887824886,0.0123804127213696,"HGLibB_30494","Depleted in ToxA"
"HGLibB_30705","MYL10",-5.59631904320178,3.53050315804346,9.5829856593269,0.001963887824886,0.0123804127213696,"HGLibB_30705","Depleted in ToxA"
"HGLibB_31057","NANOS2",-5.59631904320178,3.53050315804346,9.5829856593269,0.001963887824886,0.0123804127213696,"HGLibB_31057","Depleted in ToxA"
"HGLibB_31216","NCAM2",-5.59631904320178,3.53050315804346,9.5829856593269,0.001963887824886,0.0123804127213696,"HGLibB_31216","Depleted in ToxA"
"HGLibB_31914","NIPAL1",-5.59631904320178,3.53050315804346,9.5829856593269,0.001963887824886,0.0123804127213696,"HGLibB_31914","Depleted in ToxA"
"HGLibB_34493","OR8J1",-5.59631904320178,3.53050315804346,9.5829856593269,0.001963887824886,0.0123804127213696,"HGLibB_34493","Depleted in ToxA"
"HGLibB_38191","PPTC7",-5.59631904320178,3.53050315804346,9.5829856593269,0.001963887824886,0.0123804127213696,"HGLibB_38191","Depleted in ToxA"
"HGLibB_38490","PRKCD",-5.59631904320178,3.53050315804346,9.5829856593269,0.001963887824886,0.0123804127213696,"HGLibB_38490","Depleted in ToxA"
"HGLibB_39410","PTPN22",-5.59631904320178,3.53050315804346,9.5829856593269,0.001963887824886,0.0123804127213696,"HGLibB_39410","Depleted in ToxA"
"HGLibB_39739","RAB11B",-5.59631904320178,3.53050315804346,9.5829856593269,0.001963887824886,0.0123804127213696,"HGLibB_39739","Depleted in ToxA"
"HGLibB_39905","RAB4A",-5.59631904320178,3.53050315804346,9.5829856593269,0.001963887824886,0.0123804127213696,"HGLibB_39905","Depleted in ToxA"
"HGLibB_41391","RNASET2",-5.59631904320178,3.53050315804346,9.5829856593269,0.001963887824886,0.0123804127213696,"HGLibB_41391","Depleted in ToxA"
"HGLibB_43483","SERPINB1",-5.59631904320178,3.53050315804346,9.5829856593269,0.001963887824886,0.0123804127213696,"HGLibB_43483","Depleted in ToxA"
"HGLibB_44462","SLC1A4",-5.59631904320178,3.53050315804346,9.5829856593269,0.001963887824886,0.0123804127213696,"HGLibB_44462","Depleted in ToxA"
"HGLibB_46075","SOCS4",-5.59631904320178,3.53050315804346,9.5829856593269,0.001963887824886,0.0123804127213696,"HGLibB_46075","Depleted in ToxA"
"HGLibB_47688","SULT1C2",-5.59631904320178,3.53050315804346,9.5829856593269,0.001963887824886,0.0123804127213696,"HGLibB_47688","Depleted in ToxA"
"HGLibB_49192","TGIF2LY",-5.59631904320178,3.53050315804346,9.5829856593269,0.001963887824886,0.0123804127213696,"HGLibB_49192","Depleted in ToxA"
"HGLibA_48673","TBX5",-6.17079492195318,3.98746067395978,9.58209117793013,0.00196484484115225,0.0123850849342373,"HGLibA_48673","Depleted in ToxA"
"HGLibA_26856","LOC100505841",3.56617726701596,4.82500626813019,9.5816526492163,0.00196531420093306,0.012386682593665,"HGLibA_26856","Enriched in ToxA"
"HGLibB_48330","TAS2R31",-4.23549822761428,4.15257088344567,9.58106871853947,0.00196593936171771,0.0123892617530569,"HGLibB_48330","Depleted in ToxA"
"HGLibB_12229","CYTH3",-6.17152058367256,3.9878233702447,9.57984678091612,0.0019672482302113,0.0123958159086996,"HGLibB_12229","Depleted in ToxA"
"HGLibA_48649","TBX18",4.26182778204152,4.13699011939058,9.57969441809291,0.00196741149433738,0.0123958159086996,"HGLibA_48649","Enriched in ToxA"
"HGLibA_47978","SYNE2",2.92426144835651,5.69695951352726,9.57793877220734,0.00196929374510094,0.0124063127306112,"HGLibA_47978","Enriched in ToxA"
"HGLibB_22484","ICOS",-6.17079484340555,3.94333890238287,9.57462339846837,0.00197285318088205,0.0124273721504991,"HGLibB_22484","Depleted in ToxA"
"HGLibB_16884","FASTKD3",2.66688021363123,5.0054958981234,9.57364818800939,0.00197390142264417,0.0124326102010499,"HGLibB_16884","Enriched in ToxA"
"HGLibB_09418","CHERP",-4.34967610760947,4.22801048232738,9.57303421060125,0.00197456166907496,0.0124354035828581,"HGLibB_09418","Depleted in ToxA"
"HGLibB_48839","TDRD10",-5.91201988193827,4.03255403368629,9.57278975509506,0.00197482460893788,0.0124356944669732,"HGLibB_48839","Depleted in ToxA"
"HGLibB_34126","OR52I1",-6.17091580618711,3.94387476578783,9.5725203130406,0.00197511446581837,0.0124361547681516,"HGLibB_34126","Depleted in ToxA"
"HGLibA_56109","ZNF501",4.2623107221479,4.13729159956375,9.57174585245063,0.00197594784517582,0.0124386719027071,"HGLibA_56109","Enriched in ToxA"
"HGLibB_22988","IL17REL",4.2623107221479,4.13729159956375,9.57174585245063,0.00197594784517582,0.0124386719027071,"HGLibB_22988","Enriched in ToxA"
"HGLibB_22799","IGFBP6",-7.68909557697188,4.93927891109293,9.56862168428219,0.00197931331254784,0.0124584906945482,"HGLibB_22799","Depleted in ToxA"
"HGLibA_05622","C18orf63",-6.3903371798626,3.98709363219098,9.56553994492442,0.0019826387677363,0.0124630145744861,"HGLibA_05622","Depleted in ToxA"
"HGLibA_05975","C1S",-6.3903371798626,3.98709363219098,9.56553994492442,0.0019826387677363,0.0124630145744861,"HGLibA_05975","Depleted in ToxA"
"HGLibA_09357","CHAT",-6.3903371798626,3.98709363219098,9.56553994492442,0.0019826387677363,0.0124630145744861,"HGLibA_09357","Depleted in ToxA"
"HGLibA_11829","CWH43",-6.3903371798626,3.98709363219098,9.56553994492442,0.0019826387677363,0.0124630145744861,"HGLibA_11829","Depleted in ToxA"
"HGLibA_25857","KRTCAP3",-6.3903371798626,3.98709363219098,9.56553994492442,0.0019826387677363,0.0124630145744861,"HGLibA_25857","Depleted in ToxA"
"HGLibA_26298","LENG1",-6.3903371798626,3.98709363219098,9.56553994492442,0.0019826387677363,0.0124630145744861,"HGLibA_26298","Depleted in ToxA"
"HGLibA_43198","SEC14L4",-6.3903371798626,3.98709363219098,9.56553994492442,0.0019826387677363,0.0124630145744861,"HGLibA_43198","Depleted in ToxA"
"HGLibA_49501","TIMM17A",-6.3903371798626,3.98709363219098,9.56553994492442,0.0019826387677363,0.0124630145744861,"HGLibA_49501","Depleted in ToxA"
"HGLibA_49638","TLN2",-6.3903371798626,3.98709363219098,9.56553994492442,0.0019826387677363,0.0124630145744861,"HGLibA_49638","Depleted in ToxA"
"HGLibB_03214","ASB13",-6.3903371798626,3.98709363219098,9.56553994492442,0.0019826387677363,0.0124630145744861,"HGLibB_03214","Depleted in ToxA"
"HGLibB_17573","FKRP",-6.3903371798626,3.98709363219098,9.56553994492442,0.0019826387677363,0.0124630145744861,"HGLibB_17573","Depleted in ToxA"
"HGLibB_47382","STIL",-2.85457493478831,4.82575277629515,9.563196909206,0.00198517088982611,0.0124728282905359,"HGLibB_47382","Depleted in ToxA"
"HGLibA_32926","NUDCD2",3.14028577548105,4.7229964309199,9.56297773134596,0.00198540792328895,0.0124728282905359,"HGLibA_32926","Enriched in ToxA"
"HGLibB_08423","CD68",-6.39103740568843,3.98748660700063,9.56268759159476,0.00198572174377765,0.0124728282905359,"HGLibB_08423","Depleted in ToxA"
"HGLibB_08504","CDC14B",-6.39103740568843,3.98748660700063,9.56268759159476,0.00198572174377765,0.0124728282905359,"HGLibB_08504","Depleted in ToxA"
"HGLibB_32457","NPPB",-6.39103740568843,3.98748660700063,9.56268759159476,0.00198572174377765,0.0124728282905359,"HGLibB_32457","Depleted in ToxA"
"HGLibB_47638","SUCLA2",-6.39103740568843,3.98748660700063,9.56268759159476,0.00198572174377765,0.0124728282905359,"HGLibB_47638","Depleted in ToxA"
"HGLibB_51252","TRAPPC2L",-6.39103740568843,3.98748660700063,9.56268759159476,0.00198572174377765,0.0124728282905359,"HGLibB_51252","Depleted in ToxA"
"HGLibB_03434","ATF3",2.05267658448854,5.9657710196773,9.55931224737921,0.00198937627593581,0.0124943655688201,"HGLibB_03434","Enriched in ToxA"
"HGLibA_10952","CPNE1",5.23891383799481,3.65925271180565,9.54901850694075,0.00200056361616253,0.01253655018118,"HGLibA_10952","Enriched in ToxA"
"HGLibB_10164","CLYBL",3.35822692091151,4.52302909975487,9.54755598802723,0.00200215826330709,0.01253655018118,"HGLibB_10164","Enriched in ToxA"
"HGLibB_52771","UCP3",4.32336526267039,4.51665796056269,9.54535588456847,0.00200455955845438,0.01253655018118,"HGLibB_52771","Enriched in ToxA"
"HGLibA_24711","KIAA1210",-6.24778607310181,3.94291821895679,9.54224049906442,0.00200796483075636,0.01253655018118,"HGLibA_24711","Depleted in ToxA"
"HGLibA_36624","PIK3C2B",-6.24778607310181,3.94291821895679,9.54224049906442,0.00200796483075636,0.01253655018118,"HGLibA_36624","Depleted in ToxA"
"HGLibB_01807","AMN",-6.24778607310181,3.94291821895679,9.54224049906442,0.00200796483075636,0.01253655018118,"HGLibB_01807","Depleted in ToxA"
"HGLibB_11787","CUTC",-6.24778607310181,3.94291821895679,9.54224049906442,0.00200796483075636,0.01253655018118,"HGLibB_11787","Depleted in ToxA"
"HGLibA_25008","KISS1",-6.32138138651451,4.0717588042626,9.53652277865339,0.00201422985346561,0.01253655018118,"HGLibA_25008","Depleted in ToxA"
"HGLibA_01741","ALYREF",-5.70917008263094,3.58887545322537,9.53591533531855,0.00201489660507451,0.01253655018118,"HGLibA_01741","Depleted in ToxA"
"HGLibA_02729","ARHGAP22",-5.70917008263094,3.58887545322537,9.53591533531855,0.00201489660507451,0.01253655018118,"HGLibA_02729","Depleted in ToxA"
"HGLibA_02839","ARHGEF26",-5.70917008263094,3.58887545322537,9.53591533531855,0.00201489660507451,0.01253655018118,"HGLibA_02839","Depleted in ToxA"
"HGLibA_04970","BTN3A2",-5.70917008263094,3.58887545322537,9.53591533531855,0.00201489660507451,0.01253655018118,"HGLibA_04970","Depleted in ToxA"
"HGLibA_07047","CALR",-5.70917008263094,3.58887545322537,9.53591533531855,0.00201489660507451,0.01253655018118,"HGLibA_07047","Depleted in ToxA"
"HGLibA_08248","CD164",-5.70917008263094,3.58887545322537,9.53591533531855,0.00201489660507451,0.01253655018118,"HGLibA_08248","Depleted in ToxA"
"HGLibA_09583","CHRNA7",-5.70917008263094,3.58887545322537,9.53591533531855,0.00201489660507451,0.01253655018118,"HGLibA_09583","Depleted in ToxA"
"HGLibA_14249","DYNC2LI1",-5.70917008263094,3.58887545322537,9.53591533531855,0.00201489660507451,0.01253655018118,"HGLibA_14249","Depleted in ToxA"
"HGLibA_16283","FAM174A",-5.70917008263094,3.58887545322537,9.53591533531855,0.00201489660507451,0.01253655018118,"HGLibA_16283","Depleted in ToxA"
"HGLibA_19633","GOLGA7",-5.70917008263094,3.58887545322537,9.53591533531855,0.00201489660507451,0.01253655018118,"HGLibA_19633","Depleted in ToxA"
"HGLibA_31765","NFAM1",-5.70917008263094,3.58887545322537,9.53591533531855,0.00201489660507451,0.01253655018118,"HGLibA_31765","Depleted in ToxA"
"HGLibA_32282","NOLC1",-5.70917008263094,3.58887545322537,9.53591533531855,0.00201489660507451,0.01253655018118,"HGLibA_32282","Depleted in ToxA"
"HGLibA_40542","RBM39",-5.70917008263094,3.58887545322537,9.53591533531855,0.00201489660507451,0.01253655018118,"HGLibA_40542","Depleted in ToxA"
"HGLibA_46244","SOX15",-5.70917008263094,3.58887545322537,9.53591533531855,0.00201489660507451,0.01253655018118,"HGLibA_46244","Depleted in ToxA"
"HGLibA_48969","TEK",-5.70917008263094,3.58887545322537,9.53591533531855,0.00201489660507451,0.01253655018118,"HGLibA_48969","Depleted in ToxA"
"HGLibA_49411","THTPA",-5.70917008263094,3.58887545322537,9.53591533531855,0.00201489660507451,0.01253655018118,"HGLibA_49411","Depleted in ToxA"
"HGLibA_50487","TMEM65",-5.70917008263094,3.58887545322537,9.53591533531855,0.00201489660507451,0.01253655018118,"HGLibA_50487","Depleted in ToxA"
"HGLibA_51966","TSPY2",-5.70917008263094,3.58887545322537,9.53591533531855,0.00201489660507451,0.01253655018118,"HGLibA_51966","Depleted in ToxA"
"HGLibB_01566","ALDH3B1",-5.70917008263094,3.58887545322537,9.53591533531855,0.00201489660507451,0.01253655018118,"HGLibB_01566","Depleted in ToxA"
"HGLibB_07014","CALHM3",-5.70917008263094,3.58887545322537,9.53591533531855,0.00201489660507451,0.01253655018118,"HGLibB_07014","Depleted in ToxA"
"HGLibB_07971","CCL17",-5.70917008263094,3.58887545322537,9.53591533531855,0.00201489660507451,0.01253655018118,"HGLibB_07971","Depleted in ToxA"
"HGLibB_08198","CCT5",-5.70917008263094,3.58887545322537,9.53591533531855,0.00201489660507451,0.01253655018118,"HGLibB_08198","Depleted in ToxA"
"HGLibB_11097","CREBBP",-5.70917008263094,3.58887545322537,9.53591533531855,0.00201489660507451,0.01253655018118,"HGLibB_11097","Depleted in ToxA"
"HGLibB_13472","DNAH6",-5.70917008263094,3.58887545322537,9.53591533531855,0.00201489660507451,0.01253655018118,"HGLibB_13472","Depleted in ToxA"
"HGLibB_16389","FAM200A",-5.70917008263094,3.58887545322537,9.53591533531855,0.00201489660507451,0.01253655018118,"HGLibB_16389","Depleted in ToxA"
"HGLibB_16936","FBN2",-5.70917008263094,3.58887545322537,9.53591533531855,0.00201489660507451,0.01253655018118,"HGLibB_16936","Depleted in ToxA"
"HGLibB_21623","HLCS",-5.70917008263094,3.58887545322537,9.53591533531855,0.00201489660507451,0.01253655018118,"HGLibB_21623","Depleted in ToxA"
"HGLibB_23395","INTS6",-5.70917008263094,3.58887545322537,9.53591533531855,0.00201489660507451,0.01253655018118,"HGLibB_23395","Depleted in ToxA"
"HGLibB_27660","LYG2",-5.70917008263094,3.58887545322537,9.53591533531855,0.00201489660507451,0.01253655018118,"HGLibB_27660","Depleted in ToxA"
"HGLibB_36486","PIEZO1",-5.70917008263094,3.58887545322537,9.53591533531855,0.00201489660507451,0.01253655018118,"HGLibB_36486","Depleted in ToxA"
"HGLibB_47219","ST6GALNAC5",-5.70917008263094,3.58887545322537,9.53591533531855,0.00201489660507451,0.01253655018118,"HGLibB_47219","Depleted in ToxA"
"HGLibB_49738","TMED1",-5.70917008263094,3.58887545322537,9.53591533531855,0.00201489660507451,0.01253655018118,"HGLibB_49738","Depleted in ToxA"
"HGLibB_51693","TRPM3",-5.70917008263094,3.58887545322537,9.53591533531855,0.00201489660507451,0.01253655018118,"HGLibB_51693","Depleted in ToxA"
"HGLibB_52550","UBE2I",-5.70917008263094,3.58887545322537,9.53591533531855,0.00201489660507451,0.01253655018118,"HGLibB_52550","Depleted in ToxA"
"HGLibB_53334","USP54",-5.70917008263094,3.58887545322537,9.53591533531855,0.00201489660507451,0.01253655018118,"HGLibB_53334","Depleted in ToxA"
"HGLibB_54657","YTHDC1",-5.70917008263094,3.58887545322537,9.53591533531855,0.00201489660507451,0.01253655018118,"HGLibB_54657","Depleted in ToxA"
"HGLibB_55336","ZMYM5",-5.70917008263094,3.58887545322537,9.53591533531855,0.00201489660507451,0.01253655018118,"HGLibB_55336","Depleted in ToxA"
"HGLibB_23135","IL4",2.9711598315647,4.79692842431789,9.53545175891359,0.00201540559372955,0.01253655018118,"HGLibB_23135","Enriched in ToxA"
"HGLibB_23418","IP6K3",-6.24778600150778,3.94339225541272,9.53349521868791,0.00201755523454164,0.01253655018118,"HGLibB_23418","Depleted in ToxA"
"HGLibB_09691","CIDEB",3.74716830924692,4.71794791566614,9.53219551032677,0.00201898450245711,0.01253655018118,"HGLibB_09691","Enriched in ToxA"
